model,ins_id,param_id,length,format,ori,hit,num,correct,total_score
c4ai-command-r-08-2024,4,4,6,1.0,1.0,0.875,1.0,0.0,0.7678571428571429
c4ai-command-r-08-2024,0,0,13,1.0,1.0,1.0,0.25,0.3,0.6357142857142858
c4ai-command-r-08-2024,0,1,13,1.0,1.0,1.0,0.25,0.2222222222222222,0.619047619047619
c4ai-command-r-08-2024,0,2,13,1.0,1.0,1.0,0.25,0.1111111111111111,0.5952380952380952
c4ai-command-r-08-2024,0,3,13,1.0,1.0,1.0,0.3333333333333333,0.5,0.7023809523809524
c4ai-command-r-08-2024,0,4,13,1.0,1.0,0.9166666666666666,1.0,0.16666666666666666,0.8095238095238094
c4ai-command-r-08-2024,1,0,13,1.0,1.0,0.16666666666666666,0.5833333333333334,0.0,0.5476190476190476
c4ai-command-r-08-2024,1,1,13,1.0,1.0,0.25,0.5833333333333334,0.0,0.5595238095238095
c4ai-command-r-08-2024,1,2,13,1.0,1.0,0.5,0.5833333333333334,0.0,0.5952380952380952
c4ai-command-r-08-2024,1,3,13,1.0,1.0,0.125,0.08333333333333333,0.0,0.3988095238095238
c4ai-command-r-08-2024,1,4,13,1.0,1.0,0.25,0.5833333333333334,0.125,0.5863095238095238
c4ai-command-r-08-2024,2,0,13,1.0,1.0,0.0,0.08333333333333333,0.0,0.38095238095238093
c4ai-command-r-08-2024,2,1,13,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
c4ai-command-r-08-2024,2,2,13,1.0,1.0,0.9166666666666666,1.0,0.16666666666666666,0.8095238095238094
c4ai-command-r-08-2024,2,3,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,2,4,13,0.9649122807017543,1.0,1.0,0.25,0.0,0.5639097744360902
c4ai-command-r-08-2024,3,0,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,3,1,13,1.0,1.0,0.5,0.5833333333333334,0.0,0.5952380952380952
c4ai-command-r-08-2024,3,2,13,1.0,1.0,0.0,0.08333333333333333,0.0,0.38095238095238093
c4ai-command-r-08-2024,3,3,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,3,4,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,4,0,13,1.0,1.0,0.8333333333333334,0.5833333333333334,0.6666666666666666,0.7857142857142857
c4ai-command-r-08-2024,4,1,13,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
c4ai-command-r-08-2024,4,2,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,4,3,13,1.0,1.0,0.6666666666666666,0.5833333333333334,0.16666666666666666,0.6547619047619048
c4ai-command-r-08-2024,4,4,13,1.0,1.0,0.9375,1.0,0.125,0.8035714285714286
c4ai-command-r-08-2024,0,0,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,0,1,28,1.0,1.0,0.6666666666666666,0.08333333333333333,0.42857142857142855,0.5680272108843537
c4ai-command-r-08-2024,0,2,28,1.0,1.0,0.25,0.5833333333333334,0.0,0.5595238095238095
c4ai-command-r-08-2024,0,3,28,1.0,1.0,0.5,0.5833333333333334,0.0,0.5952380952380952
c4ai-command-r-08-2024,0,4,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,1,0,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,1,1,28,0.4444444444444444,1.0,0.0,0.0,0.0,0.23809523809523808
c4ai-command-r-08-2024,1,2,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,1,3,28,0.5,1.0,0.0,0.0,0.0,0.25
c4ai-command-r-08-2024,1,4,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,2,0,28,1.0,1.0,0.16666666666666666,0.5833333333333334,0.0,0.5476190476190476
c4ai-command-r-08-2024,2,1,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,2,2,28,1.0,1.0,0.25,0.08333333333333333,0.0,0.41666666666666663
c4ai-command-r-08-2024,2,3,28,0.9333333333333332,1.0,0.6666666666666666,0.0,0.10000000000000002,0.4595238095238095
c4ai-command-r-08-2024,2,4,28,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
c4ai-command-r-08-2024,3,0,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,3,1,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,3,2,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,3,3,28,0.9333333333333332,1.0,0.0,0.0,0.0,0.34285714285714286
c4ai-command-r-08-2024,3,4,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,4,0,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,4,1,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,4,2,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,4,3,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,4,4,28,1.0,1.0,0.0,0.08333333333333333,0.0,0.38095238095238093
c4ai-command-r-08-2024,0,0,60,0.16666666666666666,1.0,0.0,0.08333333333333333,0.0,0.20238095238095238
c4ai-command-r-08-2024,0,1,60,1.0,1.0,1.0,0.3333333333333333,0.0,0.5952380952380952
c4ai-command-r-08-2024,0,2,60,0.3333333333333333,1.0,0.0,0.08333333333333333,0.0,0.2380952380952381
c4ai-command-r-08-2024,0,3,60,1.0,1.0,0.25,0.08333333333333333,0.0,0.41666666666666663
c4ai-command-r-08-2024,0,4,60,1.0,1.0,0.3333333333333333,0.5833333333333334,0.0,0.5714285714285714
c4ai-command-r-08-2024,1,0,60,0.4166666666666667,1.0,0.0,0.0,0.0,0.23214285714285715
c4ai-command-r-08-2024,1,1,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,1,2,60,0.8333333333333334,1.0,0.0,0.0,0.0,0.32142857142857145
c4ai-command-r-08-2024,1,3,60,0.16666666666666666,1.0,0.0,0.25,0.0,0.25
c4ai-command-r-08-2024,1,4,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,2,0,60,0.4444444444444444,1.0,0.0,0.0,0.0,0.23809523809523808
c4ai-command-r-08-2024,2,1,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,2,2,60,1.0,1.0,0.5,0.5833333333333334,0.0,0.5952380952380952
c4ai-command-r-08-2024,2,3,60,0.4166666666666667,1.0,0.0,0.0,0.0,0.23214285714285715
c4ai-command-r-08-2024,2,4,60,1.0,1.0,0.5,0.5833333333333334,0.16666666666666666,0.630952380952381
c4ai-command-r-08-2024,3,0,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,3,1,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,3,2,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,3,3,60,1.0,1.0,0.0,0.08333333333333333,0.0,0.38095238095238093
c4ai-command-r-08-2024,3,4,60,0.5555555555555555,1.0,0.0,0.0,0.0,0.2619047619047619
c4ai-command-r-08-2024,4,0,60,0.4166666666666667,1.0,0.0,0.0,0.0,0.23214285714285715
c4ai-command-r-08-2024,4,1,60,0.5,1.0,0.0,0.0,0.0,0.25
c4ai-command-r-08-2024,4,2,60,0.4166666666666667,1.0,0.0,0.0,0.0,0.23214285714285715
c4ai-command-r-08-2024,4,3,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,4,4,60,0.3333333333333333,1.0,0.0,0.08333333333333333,0.0,0.2380952380952381
c4ai-command-r-08-2024,0,0,120,1.0,1.0,0.5,0.08333333333333333,0.0,0.4523809523809524
c4ai-command-r-08-2024,0,1,120,0.16666666666666666,1.0,0.0,0.25,0.0,0.25
c4ai-command-r-08-2024,0,2,120,0.9333333333333332,1.0,0.0,0.0,0.0,0.34285714285714286
c4ai-command-r-08-2024,0,3,120,0.0,1.0,0.0,0.08333333333333333,0.0,0.16666666666666669
c4ai-command-r-08-2024,0,4,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,1,0,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,1,1,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,1,2,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,1,3,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,1,4,120,0.980952380952381,1.0,0.0,0.0,0.0,0.35306122448979593
c4ai-command-r-08-2024,2,0,120,0.6190476190476191,1.0,0.0,0.0,0.0,0.2755102040816327
c4ai-command-r-08-2024,2,1,120,0.0,0.5,0.0,0.08333333333333333,0.0,0.09523809523809523
c4ai-command-r-08-2024,2,2,120,0.16666666666666666,1.0,0.0,0.08333333333333333,0.0,0.20238095238095238
c4ai-command-r-08-2024,2,3,120,0.16666666666666666,1.0,0.0,0.08333333333333333,0.0,0.20238095238095238
c4ai-command-r-08-2024,2,4,120,0.0,0.5,0.0,0.08333333333333333,0.0,0.09523809523809523
c4ai-command-r-08-2024,3,0,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,3,1,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,3,2,120,1.0,1.0,0.0,0.08333333333333333,0.0,0.38095238095238093
c4ai-command-r-08-2024,3,3,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,3,4,120,0.40740740740740744,1.0,0.0,0.0,0.0,0.23015873015873017
c4ai-command-r-08-2024,4,0,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
c4ai-command-r-08-2024,4,1,120,0.9682539682539683,1.0,0.0,0.0,0.0,0.35034013605442177
c4ai-command-r-08-2024,4,2,120,0.16666666666666666,0.5,0.0,0.3333333333333333,0.0,0.20238095238095236
c4ai-command-r-08-2024,4,3,120,0.16666666666666666,1.0,0.0,0.25,0.0,0.25
c4ai-command-r-08-2024,4,4,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,0,0,3,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,0,1,3,1.0,1.0,0.3125,0.5833333333333334,0.125,0.5952380952380952
glm-4-9b-chat-1m,0,2,3,1.0,1.0,0.25,0.5833333333333334,0.25,0.6130952380952381
glm-4-9b-chat-1m,0,3,3,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,0,4,3,1.0,1.0,0.5,0.5833333333333334,0.5,0.7023809523809524
glm-4-9b-chat-1m,1,0,3,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,1,1,3,1.0,1.0,0.3333333333333333,0.5833333333333334,0.16666666666666666,0.6071428571428571
glm-4-9b-chat-1m,1,2,3,1.0,1.0,0.25,0.5833333333333334,0.25,0.6130952380952381
glm-4-9b-chat-1m,1,3,3,1.0,1.0,0.5,0.5833333333333334,0.5,0.7023809523809524
glm-4-9b-chat-1m,1,4,3,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,2,0,3,1.0,1.0,0.3333333333333333,0.08333333333333333,0.14285714285714285,0.45918367346938777
glm-4-9b-chat-1m,2,1,3,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,2,2,3,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,2,3,3,0.9607843137254902,1.0,1.0,0.0,0.1176470588235294,0.5168067226890757
glm-4-9b-chat-1m,2,4,3,1.0,1.0,0.5,0.5833333333333334,0.5,0.7023809523809524
glm-4-9b-chat-1m,3,0,3,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,3,1,3,1.0,1.0,0.3125,0.5833333333333334,0.125,0.5952380952380952
glm-4-9b-chat-1m,3,2,3,0.9583333333333334,1.0,1.0,0.0,0.0625,0.5044642857142857
glm-4-9b-chat-1m,3,3,3,1.0,1.0,0.16666666666666666,0.5833333333333334,0.16666666666666666,0.5833333333333333
glm-4-9b-chat-1m,3,4,3,1.0,1.0,0.5,0.5833333333333334,0.5,0.7023809523809524
glm-4-9b-chat-1m,4,0,3,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,4,1,3,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,4,2,3,1.0,1.0,0.3333333333333333,0.5833333333333334,0.16666666666666666,0.6071428571428571
glm-4-9b-chat-1m,4,3,3,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,4,4,3,1.0,1.0,0.5,0.5833333333333334,0.5,0.7023809523809524
glm-4-9b-chat-1m,0,0,6,1.0,1.0,0.0,0.08333333333333333,0.0,0.38095238095238093
glm-4-9b-chat-1m,0,1,6,0.4166666666666667,1.0,0.125,0.08333333333333333,0.0,0.27380952380952384
glm-4-9b-chat-1m,0,2,6,1.0,1.0,0.0,0.08333333333333333,0.0,0.38095238095238093
glm-4-9b-chat-1m,0,3,6,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,0,4,6,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,1,0,6,1.0,1.0,0.5,0.5833333333333334,0.0,0.5952380952380952
glm-4-9b-chat-1m,1,1,6,0.5555555555555555,1.0,0.0,0.0,0.0,0.2619047619047619
glm-4-9b-chat-1m,1,2,6,0.9629629629629629,1.0,0.0,0.0,0.0,0.34920634920634924
glm-4-9b-chat-1m,1,3,6,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,1,4,6,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,2,0,6,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,2,1,6,0.4444444444444444,1.0,0.16666666666666666,0.08333333333333333,0.0,0.2857142857142857
glm-4-9b-chat-1m,2,2,6,0.9629629629629629,1.0,0.0,0.0,0.0,0.34920634920634924
glm-4-9b-chat-1m,2,3,6,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,2,4,6,0.9629629629629629,1.0,0.16666666666666666,0.0,0.05555555555555555,0.38492063492063494
glm-4-9b-chat-1m,3,0,6,0.5555555555555555,1.0,0.0,0.0,0.0,0.2619047619047619
glm-4-9b-chat-1m,3,1,6,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,3,2,6,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,3,3,6,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,3,4,6,1.0,1.0,0.0,0.08333333333333333,0.0,0.38095238095238093
glm-4-9b-chat-1m,4,0,6,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,4,1,6,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,4,2,6,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,4,3,6,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,4,4,6,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,0,0,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,0,1,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,0,2,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,0,3,13,0.9047619047619048,1.0,0.0,0.0,0.0,0.336734693877551
glm-4-9b-chat-1m,0,4,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,1,0,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,1,1,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,1,2,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,1,3,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,1,4,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,2,0,13,0.9259259259259259,1.0,0.0,0.0,0.0,0.3412698412698413
glm-4-9b-chat-1m,2,1,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,2,2,13,1.0,1.0,0.0,0.08333333333333333,0.0,0.38095238095238093
glm-4-9b-chat-1m,2,3,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,2,4,13,1.0,1.0,0.0,0.08333333333333333,0.0,0.38095238095238093
glm-4-9b-chat-1m,3,0,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,3,1,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,3,2,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,3,3,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,3,4,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,4,0,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,4,1,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,4,2,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,4,3,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,4,4,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,0,0,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,0,1,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,0,2,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,0,3,28,0.3333333333333333,1.0,0.0,0.25,0.0,0.2857142857142857
glm-4-9b-chat-1m,0,4,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,1,0,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,1,1,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,1,2,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,1,3,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,1,4,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,2,0,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,2,1,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,2,2,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,2,3,28,1.0,1.0,0.0,0.08333333333333333,0.0,0.38095238095238093
glm-4-9b-chat-1m,2,4,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,3,0,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,3,1,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,3,2,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,3,3,28,1.0,1.0,0.0,0.08333333333333333,0.0,0.38095238095238093
glm-4-9b-chat-1m,3,4,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,4,0,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,4,1,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,4,2,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,4,3,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,4,4,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,0,0,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,0,1,60,1.0,1.0,0.0,0.08333333333333333,0.0,0.38095238095238093
glm-4-9b-chat-1m,0,2,60,0.9555555555555556,1.0,1.0,0.25,0.0,0.5619047619047619
glm-4-9b-chat-1m,0,3,60,0.9166666666666666,1.0,0.0,0.25,0.0,0.4107142857142857
glm-4-9b-chat-1m,0,4,60,0.6666666666666666,1.0,0.0,0.0,0.0,0.2857142857142857
glm-4-9b-chat-1m,1,0,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,1,1,60,0.8333333333333334,1.0,0.0,0.25,0.0,0.39285714285714285
glm-4-9b-chat-1m,1,2,60,0.4166666666666667,1.0,0.0,0.0,0.0,0.23214285714285715
glm-4-9b-chat-1m,1,3,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,1,4,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,2,0,60,0.4444444444444444,1.0,0.0,0.0,0.0,0.23809523809523808
glm-4-9b-chat-1m,2,1,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,2,2,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,2,3,60,0.4166666666666667,1.0,0.0,0.0,0.0,0.23214285714285715
glm-4-9b-chat-1m,2,4,60,0.9607843137254902,1.0,0.16666666666666666,0.0,0.0,0.37254901960784315
glm-4-9b-chat-1m,3,0,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,3,1,60,0.6666666666666666,1.0,0.0,0.0,0.0,0.2857142857142857
glm-4-9b-chat-1m,3,2,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,3,3,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,3,4,60,0.4444444444444444,1.0,0.0,0.0,0.0,0.23809523809523808
glm-4-9b-chat-1m,4,0,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,4,1,60,0.6666666666666666,1.0,0.0,0.0,0.0,0.2857142857142857
glm-4-9b-chat-1m,4,2,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,4,3,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,4,4,60,1.0,1.0,0.0,0.08333333333333333,0.0,0.38095238095238093
glm-4-9b-chat-1m,0,0,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,0,1,120,0.4444444444444444,1.0,0.0,0.0,0.0,0.23809523809523808
glm-4-9b-chat-1m,0,2,120,0.9629629629629629,1.0,0.0,0.0,0.0,0.34920634920634924
glm-4-9b-chat-1m,0,3,120,0.6666666666666666,1.0,0.0,0.0,0.0,0.2857142857142857
glm-4-9b-chat-1m,0,4,120,1.0,1.0,0.0,0.08333333333333333,0.0,0.38095238095238093
glm-4-9b-chat-1m,1,0,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,1,1,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,1,2,120,0.3333333333333333,1.0,0.5,0.25,0.0,0.35714285714285715
glm-4-9b-chat-1m,1,3,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,1,4,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,2,0,120,1.0,1.0,0.0,0.08333333333333333,0.0,0.38095238095238093
glm-4-9b-chat-1m,2,1,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,2,2,120,0.9629629629629629,1.0,0.0,0.0,0.0,0.34920634920634924
glm-4-9b-chat-1m,2,3,120,0.9583333333333334,1.0,0.0,0.0,0.0,0.3482142857142857
glm-4-9b-chat-1m,2,4,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,3,0,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,3,1,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,3,2,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,3,3,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,3,4,120,1.0,1.0,0.0,0.08333333333333333,0.0,0.38095238095238093
glm-4-9b-chat-1m,4,0,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,4,1,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,4,2,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,4,3,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
glm-4-9b-chat-1m,4,4,120,1.0,1.0,0.0,0.08333333333333333,0.0,0.38095238095238093
Meta-Llama-3.1-8B-Instruct,0,0,3,1.0,1.0,0.875,1.0,0.5,0.875
Meta-Llama-3.1-8B-Instruct,0,1,3,1.0,1.0,1.0,0.25,0.1111111111111111,0.5952380952380952
Meta-Llama-3.1-8B-Instruct,0,2,3,1.0,1.0,0.875,1.0,1.0,0.9821428571428571
Meta-Llama-3.1-8B-Instruct,0,3,3,0.9649122807017543,1.0,1.0,0.0,0.2631578947368421,0.5488721804511278
Meta-Llama-3.1-8B-Instruct,0,4,3,1.0,1.0,1.0,1.0,1.0,1.0
